Date,Close
6/21/2016,1.132298
6/22/2016,1.125062
6/23/2016,1.132824
6/24/2016,1.1324
6/27/2016,1.103594
6/28/2016,1.101503
6/29/2016,1.107395
6/30/2016,1.112805
7/1/2016,1.110605
7/4/2016,1.113102
7/5/2016,1.114604
7/6/2016,1.106501
7/7/2016,1.109903
7/8/2016,1.106574
7/11/2016,1.104399
7/12/2016,1.105803
7/13/2016,1.106293
7/14/2016,1.109496
7/15/2016,1.110605
7/18/2016,1.105314
7/19/2016,1.107187
7/20/2016,1.101358
7/21/2016,1.101953
7/22/2016,1.10329
7/25/2016,1.097045
7/26/2016,1.099118
7/27/2016,1.09878
7/28/2016,1.107346
7/29/2016,1.108438
8/1/2016,1.116807
8/2/2016,1.116807
8/3/2016,1.121906
8/4/2016,1.11515
8/5/2016,1.113474
8/8/2016,1.108955
8/9/2016,1.108365
8/10/2016,1.11158
8/11/2016,1.118643
8/12/2016,1.113908
8/15/2016,1.116695
8/16/2016,1.118406
8/17/2016,1.127599
8/18/2016,1.129892
8/19/2016,1.134945
8/22/2016,1.129816
8/23/2016,1.131926
8/24/2016,1.130084
8/25/2016,1.12638
8/26/2016,1.12905
8/29/2016,1.119946
8/30/2016,1.119282
8/31/2016,1.115324
9/1/2016,1.116071
9/2/2016,1.120072
9/5/2016,1.116196
9/6/2016,1.115324
9/7/2016,1.125366
9/8/2016,1.124101
9/9/2016,1.127142
9/12/2016,1.124113
9/13/2016,1.124354
9/14/2016,1.121869
9/15/2016,1.124733
9/16/2016,1.124594
9/19/2016,1.115847
9/20/2016,1.118068
9/21/2016,1.115399
9/22/2016,1.119319
9/23/2016,1.121013
9/26/2016,1.123924
9/27/2016,1.124986
9/28/2016,1.121957
9/29/2016,1.122498
9/30/2016,1.121957
10/3/2016,1.123469
10/4/2016,1.121039
10/5/2016,1.121076
10/6/2016,1.120825
10/7/2016,1.114455
10/10/2016,1.119695
10/11/2016,1.114082
10/12/2016,1.106195
10/13/2016,1.101188
10/14/2016,1.104972
10/17/2016,1.09678
10/18/2016,1.101564
10/19/2016,1.097695
10/20/2016,1.097514
10/21/2016,1.09304
10/24/2016,1.088258
10/25/2016,1.087548
10/26/2016,1.088732
10/27/2016,1.091203
10/28/2016,1.090037
10/31/2016,1.098467
11/1/2016,1.097333
11/2/2016,1.105705
11/3/2016,1.109755
11/4/2016,1.110248
11/7/2016,1.110124
11/8/2016,1.105217
11/9/2016,1.101904
11/10/2016,1.092061
11/11/2016,1.088969
11/14/2016,1.082485
11/15/2016,1.075038
11/16/2016,1.072731
11/17/2016,1.070664
11/18/2016,1.062304
11/21/2016,1.058425
11/22/2016,1.063886
11/23/2016,1.063377
11/24/2016,1.054519
11/25/2016,1.056189
11/28/2016,1.061233
11/29/2016,1.062135
11/30/2016,1.064849
12/1/2016,1.05921
12/2/2016,1.066314
12/5/2016,1.058201
12/6/2016,1.075732
12/7/2016,1.072041
12/8/2016,1.076195
12/9/2016,1.062135
12/12/2016,1.054741
12/13/2016,1.064169
12/14/2016,1.062925
12/15/2016,1.051414
12/16/2016,1.041884
12/19/2016,1.044998
12/20/2016,1.040583
12/21/2016,1.039047
12/22/2016,1.042862
12/23/2016,1.043765
12/26/2016,1.045478
12/27/2016,1.045697
12/28/2016,1.046233
12/29/2016,1.041699
12/30/2016,1.05753
1/2/2017,1.052698
1/3/2017,1.046003
1/4/2017,1.041992
1/5/2017,1.050089
1/6/2017,1.060592
1/9/2017,1.053186
1/10/2017,1.058862
1/11/2017,1.055242
1/12/2017,1.059771
1/13/2017,1.061684
1/16/2017,1.062869
1/17/2017,1.060299
1/18/2017,1.069679
1/19/2017,1.062778
1/20/2017,1.065973
1/23/2017,1.071375
1/24/2017,1.076079
1/25/2017,1.072869
1/26/2017,1.075199
1/27/2017,1.068296
1/30/2017,1.071398
1/31/2017,1.070859
2/1/2017,1.08038
2/2/2017,1.076739
2/3/2017,1.076171
2/6/2017,1.078295
2/7/2017,1.074322
2/8/2017,1.067806
2/9/2017,1.069221
2/10/2017,1.065859
2/13/2017,1.061954
2/14/2017,1.05985
2/15/2017,1.057832
2/16/2017,1.060738
2/17/2017,1.067225
2/20/2017,1.062665
2/21/2017,1.06094
2/22/2017,1.054207
2/23/2017,1.055409
2/24/2017,1.058447
2/27/2017,1.055275
2/28/2017,1.058425
3/1/2017,1.056915
3/2/2017,1.053585
3/3/2017,1.050972
3/6/2017,1.062045
3/7/2017,1.057921
3/8/2017,1.057015
3/9/2017,1.054741
3/10/2017,1.057843
3/13/2017,1.069004
3/14/2017,1.065144
3/15/2017,1.061244
3/16/2017,1.073791
3/17/2017,1.07747
3/20/2017,1.074299
3/21/2017,1.073768
3/22/2017,1.081245
3/23/2017,1.079016
3/24/2017,1.078388
3/27/2017,1.084952
3/28/2017,1.086095
3/29/2017,1.081771
3/30/2017,1.075963
3/31/2017,1.068707
4/3/2017,1.066883
4/4/2017,1.067008
4/5/2017,1.068034
4/6/2017,1.067247
4/7/2017,1.064464
4/10/2017,1.058201
4/11/2017,1.05976
4/12/2017,1.061132
4/13/2017,1.067065
4/14/2017,1.061639
4/17/2017,1.061053
4/18/2017,1.064453
4/19/2017,1.072869
4/20/2017,1.071501
4/21/2017,1.07149
4/24/2017,1.087394
4/25/2017,1.086484
4/26/2017,1.092825
4/27/2017,1.090893
4/28/2017,1.086425
5/1/2017,1.09075
5/2/2017,1.090893
5/3/2017,1.093565
5/4/2017,1.088898
5/5/2017,1.098153
5/8/2017,1.096515
5/9/2017,1.092777
5/10/2017,1.088684
5/11/2017,1.087075
5/12/2017,1.086496
5/15/2017,1.092729
5/16/2017,1.098177
5/17/2017,1.109398
5/18/2017,1.115636
5/19/2017,1.111358
5/22/2017,1.120486
5/23/2017,1.123886
5/24/2017,1.117931
5/25/2017,1.123091
5/26/2017,1.121076
5/29/2017,1.117606
5/30/2017,1.112904
5/31/2017,1.117169
6/1/2017,1.124354
6/2/2017,1.121579
6/5/2017,1.128083
6/6/2017,1.125682
6/7/2017,1.127142
6/8/2017,1.125518
6/9/2017,1.118481
6/12/2017,1.120197
6/13/2017,1.11962
6/14/2017,1.120888
6/15/2017,1.121579
6/16/2017,1.114691
6/19/2017,1.120825
6/20/2017,1.114455
6/21/2017,1.113697
6/22/2017,1.11672
6/23/2017,1.114964
6/26/2017,1.119884
6/27/2017,1.118356
6/28/2017,1.133915
6/29/2017,1.138265
6/30/2017,1.144165
7/3/2017,1.142309
7/4/2017,1.137139
7/5/2017,1.136015
7/6/2017,1.134687
7/7/2017,1.142478
7/10/2017,1.140381
7/11/2017,null
7/12/2017,1.147394
7/13/2017,1.141891
7/14/2017,1.140394
7/17/2017,1.147539
7/18/2017,1.147434
7/19/2017,1.154974
7/20/2017,1.152844
7/21/2017,1.162872
7/24/2017,1.16817
7/25/2017,1.163887
7/26/2017,1.164456
7/27/2017,1.1728
7/28/2017,1.168866
7/31/2017,1.174729
8/1/2017,1.18241
8/2/2017,1.181126
8/3/2017,1.185115
8/4/2017,1.188495
8/7/2017,1.177842
8/8/2017,1.180094
8/9/2017,1.175461
8/10/2017,1.176152
8/11/2017,1.177024
8/14/2017,1.18255
8/15/2017,1.177579
8/16/2017,1.174122
8/17/2017,1.177426
8/18/2017,1.17155
8/21/2017,1.175627
8/22/2017,1.181195
8/23/2017,1.176221
8/24/2017,1.181656
8/25/2017,1.18022
8/28/2017,1.195186
8/29/2017,1.196387
8/30/2017,1.197046
8/31/2017,1.189343
9/1/2017,1.191043
9/4/2017,1.188284
9/5/2017,1.189343
9/6/2017,1.192407
9/7/2017,1.192777
9/8/2017,1.202906
9/11/2017,1.201764
9/12/2017,1.195943
9/13/2017,1.197461
9/14/2017,1.189061
9/15/2017,1.192165
9/18/2017,1.193716
9/19/2017,1.195929
9/20/2017,1.199256
9/21/2017,1.187211
9/22/2017,1.194558
9/25/2017,1.19272
9/26/2017,1.185565
9/27/2017,1.178606
9/28/2017,1.174964
9/29/2017,1.178175
10/2/2017,1.180735
10/3/2017,1.173378
10/4/2017,1.174757
10/5/2017,1.175724
10/6/2017,1.171234
10/9/2017,1.174246
10/10/2017,1.174164
10/11/2017,1.181488
10/12/2017,1.186549
10/13/2017,1.18318
10/16/2017,1.181405
10/17/2017,1.179454
10/18/2017,1.177191
10/19/2017,1.179523
10/20/2017,1.184806
10/23/2017,1.175364
10/24/2017,1.175917
10/25/2017,1.175903
10/26/2017,1.182075
10/27/2017,1.163724
10/30/2017,1.160456
10/31/2017,1.16527
11/1/2017,1.165175
11/2/2017,1.162872
11/3/2017,1.166181
11/6/2017,1.161494
11/7/2017,1.161265
11/8/2017,1.160106
11/9/2017,1.159689
11/10/2017,1.164687
11/13/2017,1.166113
11/14/2017,1.166494
11/15/2017,1.179287
11/16/2017,null
11/17/2017,1.177745
11/20/2017,1.173186
11/21/2017,1.174122
11/22/2017,1.173723
11/23/2017,1.181474
11/24/2017,1.185396
11/27/2017,1.192649
11/28/2017,1.19049
11/29/2017,1.184806
11/30/2017,1.185199
12/1/2017,1.189825
12/4/2017,1.185986
12/5/2017,1.186775
12/6/2017,1.183292
12/7/2017,1.180429
12/8/2017,1.177218
12/11/2017,1.176997
12/12/2017,1.177759
12/13/2017,1.17426
12/14/2017,1.183586
12/15/2017,1.177496
12/18/2017,1.174357
12/19/2017,1.178425
12/20/2017,1.184133
12/21/2017,1.187818
12/22/2017,1.185733
12/25/2017,1.185607
12/26/2017,1.187254
12/27/2017,1.185789
12/28/2017,1.190079
12/29/2017,1.194172
1/1/2018,1.200495
1/2/2018,1.201158
1/3/2018,1.206345
1/4/2018,1.201043
1/5/2018,1.206884
1/8/2018,1.203746
1/9/2018,1.197046
1/10/2018,1.192933
1/11/2018,1.195614
1/12/2018,1.20421
1/15/2018,1.21923
1/16/2018,1.226843
1/17/2018,1.227129
1/18/2018,1.218398
1/19/2018,1.223661
1/22/2018,1.22555
1/23/2018,1.225625
1/24/2018,1.231027
1/25/2018,1.239111
1/26/2018,1.239234
1/29/2018,1.242807
1/30/2018,1.238114
1/31/2018,1.240957
2/1/2018,1.241866
2/2/2018,1.251001
2/5/2018,1.244694
2/6/2018,1.236782
2/7/2018,1.238129
2/8/2018,1.226813
2/9/2018,1.226076
2/12/2018,1.22528
2/13/2018,1.230376
2/14/2018,1.235376
2/15/2018,1.246727
2/16/2018,1.25036
2/19/2018,1.241188
2/20/2018,1.239864
2/21/2018,1.233532
2/22/2018,1.228184
2/23/2018,1.232666
2/26/2018,1.228713
2/27/2018,1.231557
2/28/2018,1.223032
3/1/2018,1.219126
3/2/2018,1.227084
3/5/2018,1.231542
3/6/2018,1.233654
3/7/2018,1.241665
3/8/2018,1.241465
3/9/2018,1.230663
3/12/2018,1.230875
3/13/2018,1.233958
3/14/2018,1.239234
3/15/2018,1.237562
3/16/2018,1.230921
3/19/2018,1.228079
3/20/2018,1.233685
3/21/2018,1.22519
3/22/2018,1.234766
3/23/2018,1.232499
3/26/2018,1.235437
3/27/2018,1.245749
3/28/2018,1.240787
3/29/2018,1.231027
3/30/2018,1.230285
4/2/2018,1.231421
4/3/2018,1.229271
4/4/2018,1.227853
4/5/2018,1.228682
4/6/2018,1.22516
4/9/2018,1.227144
4/10/2018,1.23224
4/11/2018,1.236308
4/12/2018,1.237164
4/13/2018,1.23297
4/16/2018,1.233259
4/17/2018,1.238513
4/18/2018,1.237317
4/19/2018,1.237915
4/20/2018,1.234553
4/23/2018,1.22734
4/24/2018,1.220897
4/25/2018,1.22414
4/26/2018,1.217167
4/27/2018,1.210962
4/30/2018,1.212283
5/1/2018,1.208123
5/2/2018,1.199156
5/3/2018,1.1951
5/4/2018,1.198926
5/7/2018,1.1955
5/8/2018,1.193374
5/9/2018,1.186789
5/10/2018,1.184722
5/11/2018,1.191753
5/14/2018,1.195214
5/15/2018,1.193118
5/16/2018,1.182089
5/17/2018,1.181698
5/18/2018,1.179523
5/21/2018,1.176664
5/22/2018,1.179245
5/23/2018,1.178856
5/24/2018,1.171015
5/25/2018,1.172264
5/28/2018,1.168893
5/29/2018,1.162696
5/30/2018,1.153935
5/31/2018,1.166725
6/1/2018,1.169317
6/4/2018,1.166861
6/5/2018,1.170056
6/6/2018,1.172622
6/7/2018,1.17855
6/8/2018,1.179523
6/11/2018,1.178398
6/12/2018,1.177413
6/13/2018,1.174826
6/14/2018,1.180777
6/15/2018,1.156658
6/18/2018,1.159595
6/19/2018,1.163075
6/20/2018,1.158856
6/21/2018,1.157903
6/22/2018,1.160578
6/25/2018,1.16614
6/26/2018,1.170275
6/27/2018,1.165026
6/28/2018,1.156363
6/29/2018,1.156297
7/2/2018,1.167856
7/3/2018,1.164212
7/4/2018,1.165922
7/5/2018,1.166235
7/6/2018,1.169591
7/9/2018,1.175226
7/10/2018,1.175696
7/11/2018,1.172704
7/12/2018,1.167679
7/13/2018,1.166589
7/16/2018,1.16791
7/17/2018,1.170946
7/18/2018,1.165325
7/19/2018,1.164565
7/20/2018,1.165515
7/23/2018,1.174191
7/24/2018,1.169413
7/25/2018,1.168552
7/26/2018,1.17375
7/27/2018,1.164293
7/30/2018,1.166045
7/31/2018,1.170741
8/1/2018,1.168962
8/2/2018,1.166589
8/3/2018,1.158601
8/6/2018,1.15623
8/7/2018,1.155802
8/8/2018,1.160295
8/9/2018,1.161076
8/10/2018,1.152392
8/13/2018,1.139471
8/14/2018,1.140251
8/15/2018,1.134572
8/16/2018,1.13443
8/17/2018,1.137139
8/20/2018,1.143772
8/21/2018,1.149135
8/22/2018,1.157675
8/23/2018,1.15848
8/24/2018,1.154335
8/27/2018,1.16489
8/28/2018,1.168361
8/29/2018,1.169126
8/30/2018,1.170974
8/31/2018,1.166466
9/3/2018,1.160106
9/4/2018,1.161548
9/5/2018,1.158655
9/6/2018,1.163521
9/7/2018,1.162007
9/10/2018,1.156109
9/11/2018,1.159595
9/12/2018,1.159608
9/13/2018,1.162926
9/14/2018,1.16918
9/17/2018,1.162899
9/18/2018,1.166916
9/19/2018,1.167992
9/20/2018,1.167461
9/21/2018,1.177593
9/24/2018,1.175102
9/25/2018,1.175295
9/26/2018,1.176318
9/27/2018,1.174853
9/28/2018,1.163738
10/1/2018,1.160537
10/2/2018,1.157756
10/3/2018,1.155175
10/4/2018,1.147631
10/5/2018,1.151808
10/8/2018,1.15226
10/9/2018,1.149412
10/10/2018,1.150695
10/11/2018,1.153336
10/12/2018,1.159044
10/15/2018,1.155135
10/16/2018,1.158346
10/17/2018,1.157528
10/18/2018,1.150086
10/19/2018,1.146
10/22/2018,1.150947
10/23/2018,1.146789
10/24/2018,1.147315
10/25/2018,1.139926
10/26/2018,1.137786
10/29/2018,1.139874
10/30/2018,1.137618
10/31/2018,1.134636
11/1/2018,1.13167
11/2/2018,1.140329
11/5/2018,1.139757
11/6/2018,1.141292
11/7/2018,1.143851
11/8/2018,1.143406
11/9/2018,1.136842
11/12/2018,1.132503
11/13/2018,1.123343
11/14/2018,1.131119
11/15/2018,1.131183
11/16/2018,1.13249
11/19/2018,1.141396
11/20/2018,1.145502
11/21/2018,1.137242
11/22/2018,1.138835
11/23/2018,1.140316
11/26/2018,1.133735
11/27/2018,1.133337
11/28/2018,1.12988
11/29/2018,1.136855
11/30/2018,1.139277
12/3/2018,1.134224
12/4/2018,1.135486
12/5/2018,1.134288
12/6/2018,1.134906
12/7/2018,1.137475
12/10/2018,1.140095
12/11/2018,1.135654
12/12/2018,1.132311
12/13/2018,1.137346
12/14/2018,1.136364
12/17/2018,1.130595
12/18/2018,1.134984
12/19/2018,1.13754
12/20/2018,1.138952
12/21/2018,1.145685
12/24/2018,1.137281
12/25/2018,1.140394
12/26/2018,1.141553
12/27/2018,1.136131
12/28/2018,1.143105
12/31/2018,1.143995
1/1/2019,1.149306
1/2/2019,1.146171
1/3/2019,1.131811
1/4/2019,1.139108
1/7/2019,1.141044
1/8/2019,1.147974
1/9/2019,1.145607
1/10/2019,1.155495
1/11/2019,1.151013
1/14/2019,1.146014
1/15/2019,1.147289
1/16/2019,1.141683
1/17/2019,1.139809
1/18/2019,1.139264
1/21/2019,1.136557
1/22/2019,1.136932
1/23/2019,1.136402
1/24/2019,1.138822
1/25/2019,1.13135
1/28/2019,1.141305
1/29/2019,1.143001
1/30/2019,1.143537
1/31/2019,1.148765
2/1/2019,1.144951
2/4/2019,1.145528
2/5/2019,1.143628
2/6/2019,1.140993
2/7/2019,1.136596
2/8/2019,1.133877
2/11/2019,1.132426
2/12/2019,1.127904
2/13/2019,1.133466
2/14/2019,1.126494
2/15/2019,1.129535
2/18/2019,1.129803
2/19/2019,1.131196
2/20/2019,1.134301
2/21/2019,1.134636
2/22/2019,1.134301
2/25/2019,1.134224
2/26/2019,1.136751
2/27/2019,1.139315
2/28/2019,1.138019
3/1/2019,1.137346
3/4/2019,1.137592
3/5/2019,1.133735
3/6/2019,1.13071
3/7/2019,1.131401
3/8/2019,1.119833
3/11/2019,1.123242
3/12/2019,1.125923
3/13/2019,1.128745
3/14/2019,1.133106
3/15/2019,1.130838
3/18/2019,1.131977
3/19/2019,1.13362
3/20/2019,1.135486
3/21/2019,1.142792
3/22/2019,1.137501
3/25/2019,1.129586
3/26/2019,1.13158
3/27/2019,1.127485
3/28/2019,1.125176
3/29/2019,1.123002
4/1/2019,1.122385
4/2/2019,1.120574
4/3/2019,1.120385
4/4/2019,1.124695
4/5/2019,1.122586
4/8/2019,1.121957
4/9/2019,1.125644
4/10/2019,1.126697
4/11/2019,1.12765
4/12/2019,1.126075
4/15/2019,1.130506
4/16/2019,1.130493
4/17/2019,1.128503
4/18/2019,1.129714
4/19/2019,1.123595
4/22/2019,1.124455
4/23/2019,1.125898
4/24/2019,1.122435
4/25/2019,1.115349
4/26/2019,1.113685
4/29/2019,1.115026
4/30/2019,1.118518
5/1/2019,1.121604
5/2/2019,1.120084
5/3/2019,1.117356
5/6/2019,1.118581
5/7/2019,1.120185
5/8/2019,1.119107
5/9/2019,1.119833
5/10/2019,1.122208
5/13/2019,1.123646
5/14/2019,1.123255
5/15/2019,1.120448
5/16/2019,1.120724
5/17/2019,1.117356
5/20/2019,1.116532
5/21/2019,1.116857
5/22/2019,null
5/23/2019,1.115548
5/24/2019,1.118456
5/27/2019,1.120963
5/28/2019,1.119382
5/29/2019,1.117069
5/30/2019,1.113735
5/31/2019,1.113115
6/3/2019,1.117406
6/4/2019,1.124632
6/5/2019,1.125404
6/6/2019,1.122902
6/7/2019,1.12765
6/10/2019,1.132016
6/11/2019,1.131811
6/12/2019,1.132952
6/13/2019,1.129561
6/14/2019,1.128044
6/17/2019,1.121705
6/18/2019,1.12246
6/19/2019,1.119821
6/20/2019,1.123848
6/21/2019,1.129561
6/24/2019,1.138472
6/25/2019,1.14003
6/26/2019,1.136997
6/27/2019,1.137475
6/28/2019,1.137294
7/1/2019,1.136493
7/2/2019,1.128745
7/3/2019,1.129305
7/4/2019,1.128796
7/5/2019,1.128579
7/8/2019,1.122738
7/9/2019,1.121604
7/10/2019,1.120825
7/11/2019,1.125885
7/12/2019,1.125239
7/15/2019,1.127205
7/16/2019,1.126177
7/17/2019,1.121227
7/18/2019,1.122965
7/19/2019,1.126152
7/22/2019,1.121831
7/23/2019,1.120611
7/24/2019,1.115126
7/25/2019,1.114243
7/26/2019,1.114616
7/29/2019,1.113214
7/30/2019,1.114305
7/31/2019,1.115797
8/1/2019,1.107175
8/2/2019,1.107886
8/5/2019,1.110803
8/6/2019,1.124379
8/7/2019,1.120699
8/8/2019,1.120436
8/9/2019,1.118718
8/12/2019,1.12085
8/13/2019,1.121831
8/14/2019,1.117706
8/15/2019,1.11433
8/16/2019,1.111358
8/19/2019,1.109385
8/20/2019,1.108316
8/21/2019,1.109779
8/22/2019,1.109078
8/23/2019,1.108402
8/26/2019,1.114305
8/27/2019,1.110371
8/28/2019,1.109004
8/29/2019,1.108586
8/30/2019,1.106195
9/2/2019,1.099179
9/3/2019,1.096852
9/4/2019,1.097454
9/5/2019,1.103497
9/6/2019,1.103631
9/9/2019,1.102062
9/10/2019,1.104838
9/11/2019,1.105033
9/12/2019,1.101346
9/13/2019,1.105828
9/16/2019,1.10834
9/17/2019,1.100594
9/18/2019,1.107469
9/19/2019,1.103144
9/20/2019,1.10485
9/23/2019,1.101904
9/24/2019,1.099372
9/25/2019,1.101686
9/26/2019,1.09529
9/27/2019,1.092275
9/30/2019,1.094271
10/1/2019,1.089966
10/2/2019,1.093494
10/3/2019,1.096371
10/4/2019,1.097538
10/7/2019,1.09866
10/8/2019,1.097213
10/9/2019,1.096011
10/10/2019,1.09878
10/11/2019,1.101103
10/14/2019,1.103
10/15/2019,1.102901
10/16/2019,1.103473
10/17/2019,1.107493
10/18/2019,1.112718
10/21/2019,1.115573
10/22/2019,1.115175
10/23/2019,1.112929
10/24/2019,1.113239
10/25/2019,1.110396
10/28/2019,1.108426
10/29/2019,1.109915
10/30/2019,1.111482
10/31/2019,1.115449
11/1/2019,1.11571
11/4/2019,1.116657
11/5/2019,1.112855
11/6/2019,1.10742
11/7/2019,1.10704
11/8/2019,1.10197
11/11/2019,1.102244
11/12/2019,1.103546
11/13/2019,1.101237
11/14/2019,1.101322
11/15/2019,1.10205
11/18/2019,1.10551
11/19/2019,1.107236
11/20/2019,1.108
11/21/2019,1.107886
11/22/2019,1.106586
11/25/2019,1.102256
11/26/2019,1.101443
11/27/2019,1.102256
11/28/2019,1.100485
11/29/2019,1.101176
12/2/2019,1.101904
12/3/2019,1.107911
12/4/2019,1.108525
12/5/2019,1.108303
12/6/2019,1.110543
12/9/2019,1.105889
12/10/2019,1.106499
12/11/2019,1.109275
12/12/2019,1.113586
12/13/2019,1.118606
12/16/2019,1.112446
12/17/2019,1.113697
12/18/2019,1.115138
12/19/2019,1.111593
12/20/2019,1.112595
12/23/2019,1.107984
12/24/2019,1.109385
12/25/2019,1.109016
12/26/2019,1.109545
12/27/2019,1.110112
12/30/2019,1.11823
12/31/2019,1.12023
